ais described by single element
set described by single element
get dcdate
insert image
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
set int value
int value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
set double value
double value
get default
has default
is id
get odf name
get name
set boolean value
boolean value
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
get default
has default
is id
get odf name
get name
to string
enum value of
set enum value
get enum value
get default
has default
is id
get odf name
get name
get default
has default
is id
get con straint
load doc ument
load sub doc ument
get media type string
set media type string
set package
get package
set doc ument path
get doc ument path
remove doc ument
is root doc ument
is ext ernal ref erence
normalize doc ument path
save
save
flush doms
insert doc ument
get file dom
get entity resolver
get urir es olver
close
create input stream
add dom to cache
get doc ument
get package path
get root element
create element
create element ns
create element ns
create attribute
create attribute ns
create attribute ns
new odf element
to string
get x path
get prefix
get map name space prefix by uri
set name space
new name
new name
new name
new name
get uri
get local name
get prefix
get q name
to string
equals
equals
hash code
compare to
get odf name
get default
has default
transform stream
stream
get input stream
read as input stream
close
get path
ini tialize zip
validate mime type entry
get media type from man ifest
set base uri
get base uri
get cached doc ument
cache dom
get cached dom
get cached doms
get cached package doc uments
get media type string
get media type from entry
get media type string
set media type string
get file entry
get file paths
con tains
save
save
file needs com pression
close
flush doms
get doc ument paths
get doc ument paths
insert
insert
insert
get man ifest entries
get input stream
get input stream
insert output stream
encode xmla t tributes
get entity resolver
get urir es olver
might be ext ernal ref erence
is ext ernal ref erence
set error han dler
get error han dler
set man ifest version
get man ifest version
end element
flush text node
char acters
resolve entity
warning
error
fatal error
get parent as
get ancestor as
to string
map node tree
map node
map text node
set odf attribute value
set odf attribute
get odf attribute value
get odf attribute
get odf attribute
has odf attribute
find first child node
find next child node
find pre vious child node
on remove node
on insert node
insert before
remove child
replace child
accept
set odf element class
set odf attribute class
to upper case first char acter
add name space to dom
get node from class
new name space
new name space
get name space
get prefix
get uri
equals
hash code
to string
split q name
get prefix part
get local part
compare to
get media type string
get odf name
on odf node inserted
on odf node removed
insert before
remove child
replace child
get odfdom name
get odfdom title
get odfdom version
get odfdom web site
get odfdom build date
get odfdom supp orted odf version
get odf media type
get media type string
get suffix
get odf media type
new prese ntati on doc ument
new prese ntati on template doc ument
load doc ument
load doc ument
load doc ument
get content root
change mode
get slide count
is style name exist
make unique name
get media type string
get suffix
get odf media type
new gra phics doc ument
new gra phics template doc ument
load doc ument
load doc ument
load doc ument
get content root
change mode
get media type string
get suffix
get odf media type
new spreadsheet doc ument
new spreadsheet template doc ument
load doc ument
load doc ument
load doc ument
get content root
change mode
get media type string
get suffix
get odf media type
new image doc ument
new image template doc ument
load doc ument
load doc ument
load doc ument
get content root
change mode
get media type string
get suffix
get odf media type
new chart doc ument
new chart template doc ument
load doc ument
load doc ument
load doc ument
get content root
change mode
get cell range name
get table
get row num ber
get column num ber
get cell by pos ition
is column in cell range
get cell by pos ition
get table element
get table
get width
get relative width
set relative width
is optimal width
set use optimal width
get odf element
get cell count
get cell by index
set default cell style
get default cell style
set columns repeated num ber
get columns repeated num ber
get table element
get table
get height
set height
is optimal height
set use optimal height
get odf element
get cell count
set default cell style
get default cell style
set rows repeated num ber
get rows repeated num ber
insert cell element before
revise style from last column to medium
revise style from medium column to last
get hor izontal ali gnment
get vertical ali gnment
set vertical ali gnment
is text wrapped
set text wrapped
find row in table header rows
find row in table rows
get row index
get table
get column index
get table column
get table column element
get table row
get table row element
get table element
get owner table cell
get odf element
get cur rency code
set cur rency code
set type attr
set value type
get value type
get type attr
get double value
get cur rency value
set cur rency value
get perc entage value
set perc entage value
get display text
set display text
set display text
set double value
get boolean value
set boolean value
get date value
set date value
set string value
get string value
set time value
parse string
get cell background color string
set cell background color
set cell background color
get column spanned num ber
get columns repeated num ber
get row spanned num ber
set column spanned num ber
set columns repeated num ber
set row spanned num ber
is covered element
get style name
set formula
get formula
set data display style name
get data display style name
get unique num ber style name
get unique date style name
get unique perc entage style name
get unique cur rency style name
get cur rency display style name
remove text content
remove content
append content from
get cover cell in same row
get cover cell in same column
get instance
get width
set width
set left top border style prop erties
set right top border style prop erties
set left bottom border styles prop erties
set right bottom border styles prop erties
new table
new table
new table
new table
new table
new table
new table
new table
get row count
get column count
append row
append rows
append columns
get odf element
get header row by index
get header column by index
remove
get header row count
get header row count
get header column count
get header column count
get table name
set table name
is protected
set protected
is cell style in heritance
set cell style in heritance
get cell range by pos ition
get cell range by pos ition
get cell by pos ition
get col index from cell address
get row index from cell address
update repo sitory when cell element changed
get media type string
get suffix
get odf media type
new text doc ument
new text doc ument
new text template doc ument
new text master doc ument
new text web doc ument
load doc ument
load doc ument
load doc ument
get content root
new paragraph
new paragraph
add text
change mode
get odf element
get instance
add text
get instance
get odf element
get slide index
get slide name
get notes page
make unique slide name
to string
to string
enum value of
get media type string
get suffix
get odf media type
load template
load doc ument
load doc ument
load doc ument
load doc ument
load sub doc ument
load sub doc uments
set odf media type
get odf media type
get office meta data
save
save
close
get content root
get content root
to string
get table list
set locale
get uni code group
set locale
get locale
set default western language
set default asian language
set default complex language
to string
value of
get xmlg re gorian cal endar
is valid
to string
value of
get xmlg re gorian cal endar
is valid
value of
is valid
to string
value of
is valid
to string
value of
get id refl ist
is valid
to string
value of
double value
is valid
is valid
to string
value of
int value
is valid
to string
value of
double value
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
get bytes
is valid
to string
value of
double value
is valid
to string
value of
is valid
to string
value of
get uri
is valid
encode path
decode path
to string
enum value of
is valid
to string
value of
is valid
to string
value of
get curiel ist
is valid
to string
get value
is valid
set any uri
set safe curie
is safe curie
get any uri
get safe curie
to string
value of
is valid
to string
value of
get xmlg re gorian cal endar
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
int value
is valid
to string
value of
get xmlg re gorian cal endar
is valid
unit in mil limiter
abbr
is valid
parse unit
parse int
parse int
parse long
parse long
parse double
map to unit
value of
to string
to string
value of
is valid
to string
value of
double value
is valid
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
get xmlg re gorian cal endar
is valid
to string
value of
double value
is valid
is valid
to string
value of
is valid
to string
value of
get style name ref list
is valid
to string
value of
is valid
to string
value of
is valid
value of
is valid
to string
enum value of
to string
value of
is valid
to string
value of
is valid
get awtc olor
map color to awtc olor
map color from three to six hex
to string
value of
get cell ranges address list
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
is valid
to string
value of
get
from string
to string
get conve rter
is readable
read from
json
to string
get
from string
to string
is writeable
get size
write to
from string
json
to string
is writeable
get size
write to
is writeable
get size
write to
get version
get rights
perform call
perform call
get
load string resource
load string resource
get string by prop erty key
map han dler
get authen tication str ategy
get home page
get web session class
get sign in page class
get
get invalid sessions
remove invalid session
get string
get locale
get string
get con tacts link
get om con tacts link
url for activate page
get om string
get om string
get om string
publish ws topic
get roles
sign in
get
set language
get user id
get recording id
get room id
get inv itation
get soap login
get user time zone
get cal endar
get client cal endar
get iso date for mat
get date for mat
get rights
set kicked by admin
is kicked by admin
get area
set area
get dashboard
get client time zone
get extended prop erties
get language
get sort str
size
model
set search
get search
add link
get links
get container
get view
get navigator
on sort changed
on ajax click
get dao
get param
get mime type
get url
get id value
get display value
get object
load
save
load
save
render head
is wid get rss deleted
set wid get rss deleted
is wid get my rooms deleted
set wid get my rooms deleted
is wid get admin deleted
set wid get admin deleted
delete wid get
add wid get
on comp onent tag body
get id value
get display value
get object
render head
to id
get display value
get area
set area
get type
set type
get link
get id value
get mime type
new resource response
get code base
get base url
set set tings
get set tings
read
get mime type
is auto play
has con trols
update
set recording id
get mime type
get file name
get file
get mime type
get file name
get file
new resource response
on container click
on refresh click
get room url fra gment
room enter
on event
on event
update
on room enter
get display value
get id value
get display value
get id value
on event
get dao
size
on update
model
respond
render head
set default folder class
select folder
set folder class
update move model
on new message close
on detach
on submit
model
on event
on new message close
on update
is dis played
is owner
is owner
set form model object
clear form model
validate
get input types
on update
set g cal visibility
is owner
load
on update
get display value
get id value
get object
is selectable
is day click enabled
is event click enabled
is event drop enabled
is event resize enabled
refresh
refresh cal endar s
get cal endar
populate go ogle cal endar
on event
on detach
on event
on event
create view
create view
on click
create view
get name
get provider
get des cription
get wid get class name
get type name
create view
on submit
on ini tialize
on submit
cleanup
render head
create view
create view
get container
get name
append quoted
export
attach to editor
on event
get uid
get client
is show dashboard chat
on submit
get pre condition
update ajax attri butes
get chat
get scope
on submit
on error
on update
on ini tialize
get image url
get group
on finish
send wb all
send wb others
send wb others
get wb json
get obj wb json
send wb file
get type
get object
to string
get room id
get wb id
get room uid
get file
get file item
populate item
get array
send wb others
send wb all
add undo
get undo
push
get room id
get meth
get obj
get uid
update
update files
get files panel
is show files
set files active
get containment
on event
get upload
render head
render head
get id
get uid
get sender
get name
get type
get created
on finish
on configure
on drop
get room
get client
get uid
get sidebar
get wb
get pub lishing user
is interview
get file name
get mime type
get file
get file name
get form
get display value
get id value
render head
is opened
init values
get id value
on update
on submit
is visible
get url fra gment
get header
get options
is main page
render head
get loader
on click
show
init tz drop down
on ini tialize
is last step
next
get id value
is last step
next
is last step
is last ava ilable
next
last
is last step
next
last
check magic path
check ffm peg path
check sox path
check all path
is last step
next
is last ava ilable
last
is last step
next
is last ava ilable
last
is last step
next
on detach
get display value
get id value
set option
on model changed
on model changed
on param eter arrival
set sign in dialog
set client time zone
on detach
validate
on submit
on error
on validate
set sign in dialog
set register dialog
set for get password dialog
already logged in
update
on error
update contents
is main page
get language code
is rtl
get language code
is rtl
on submit
on error
on error
on ini tialize
get title
update ajax attri butes
is clickable
get desc
update
get base page
get main panel
is rtl
get display value
get id value
get display value
to id
query
new markup sourcing str ategy
render
random int
random string
validate
on click
refresh
get display value
get id value
int ernal init
get root
get roots
get chi ldren
model
on configure
on drop
is clickable
render head
get containment
get upload
delete all
is selected
get selected
get last selected
update
update selected
on detach
get label ajax event
get provider
refresh roots
on update
get entities per page
set entities per page
get object
set object
new markup sourcing str ategy
on event
on submit
new web client info
render head
update contents
get menu
get top links
get top con trols
get chat
get uid
on update
new markup sourcing str ategy
set dialog
get display value
get id value
on update
get display value
to id
from id
get display value
get id value
new markup sourcing str ategy
get data provider
on save submit
on new submit
on refresh submit
on delete submit
on detach
get display value
get id value
get display value
to id
query
get display value
get id value
query
to choices
get display value
get id value
get input types
on update
on new submit
on detach
get display value
get id value
on update
get lang uages
update lang uages
size
get input stream
close
get resource stream
get lang form
on event
get row class
on update
on event
update
get users add
get dao
size
get image url
get title
get display value
on update
get group id
on new submit
on event
get input types
on model changed
get id value
get display value
get object
on update
on new submit
get rss
set rss
get chat message
get msg
get room id
get msg
get user id
get msg
get msg
has stop words
error
set user
send room
send room
send all
append body
append body
send
send
send
re set sending status
get dpi
get quality
resize
get width
get height
get path
get path to ffm peg
get path to so x
get path to convert
get stream folder
diff
diff sec onds
diff sec onds
update duration
delete file if exists
merge audio to waves
add sox pad
get dimensions
get dimensions
convert to png
add notifier
process inv itation
get app
get string
register
register
send reminder
send reminder
ensure trailing slash
delete cal endar
get cal endar s
get cal endar s
get go ogle cal endar s
get text value from prop erty
check cal endar resource type
get token from prop erty
parse cal endar to appoi ntment
create meeting member
parse time zone
parse date
add time to date
set depth
set sync token
get sync token
add prop erty
add prop erty
add prop erties
get prop erties
set prop erties
get depth
set depth
set sync level
get sync level
set limit
get limit
update item
delete item
process expiring rec ordings
remind meetings
clean sessions
clean expired rec ordings
clean expired re set hash
get country name
get country name
get time zone
get time zone
get app lication context
get search query
get search query
get search query
get string param
get text
get time stamp
get room id
get user id
get name
get type
get uid
opt int
opt long
opt enum
opt enum list
is rtl language
for mat user
get date for mat
get time for mat
get date time for mat
checksum
get id
set id
get from user
set from user
get to room
set to room
get to user
set to user
get message
set message
get sent
set sent
is need moderation
set need moderation
get comment
set comment
get key
set key
get value
set value
get type
set type
get id
set id
get user
set user
get value s
set value s
get value n
set value n
set value b
get from version
set from version
to string
get id
set id
get reci pient s
set reci pient s
get reply to
set reply to
get subject
set subject
get body
set body
get status
set status
get ics
set ics
get error count
set error count
get last error
set last error
get session id
get page id
get user
update user
get uid
get sid
clear activ ities
has any act ivity
has act ivity
get con nected since
get id
get room
set room
is cam enabled
get cam
set cam
is mic enabled
get mic
set mic
get width
set width
get height
set height
get remote address
set remote address
get server id
set server id
get room id
hash code
equals
get user name
set user name
get first name
set first name
get last name
set last name
get picture url
set picture url
get email
set email
get id
set id
get name
set name
get config file name
set config file name
get add domain to user name
set add domain to user name
get domain
set domain
is active
set active
get inserted by
set inserted by
get updated by
set updated by
get comment
set comment
get id
set id
get name
get icon url
is enabled
get client id
get client secret
get req uest key url
get req uest token url
get req uest token attri butes
get req uest info url
get id
set id
get re freshed
set re freshed
get session id
set session id
get created
set created
get user id
set user id
get room id
set room id
get xml
set xml
is permanent
set permanent
get language id
set language id
get id
set id
get hash
set hash
get room id
set room id
get session hash
set session hash
get created
set created
is used
set used
get use date
set use date
is moderator
set moderator
get show audio video test
set show audio video test
get allow same urlm ul tiple times
set allow same urlm ul tiple times
get client url
set client url
get recording id
set recording id
is allow recording
set allow recording
get id
get
get
get comment
set comment
get name
set name
get id
set id
get type
set type
get ispublic
set ispublic
get cap acity
set cap acity
is appoi ntment
set appoi ntment
is demo room
set demo room
get demo time
set demo time
is moderated
set moderated
get ext ernal id
set ext ernal id
get ext ernal type
set ext ernal type
is allow user questions
set allow user questions
is audio only
set audio only
is closed
set closed
get redirect url
set redirect url
get owner id
set owner id
is allow recording
set allow recording
get moderato rs
set moderato rs
is chat moderated
set chat moderated
get hidden elements
set hidden elements
is hidden
hide
get groups
set groups
is chat opened
set chat opened
is files opened
set files opened
is sip enabled
set sip enabled
get confno
set confno
get pin
set pin
get files
set files
to string
get id
set id
get room
set room
get recording
set recording
get invited by
set invited by
get hash
set hash
get invitee
set invitee
is password protected
set password protected
get password
set password
get valid from
set valid from
get valid to
set valid to
is used
set used
get appoi ntment
set appoi ntment
get valid
set valid
is allow entry
set allow entry
get id
set id
get answer
set answer
get point list
set point list
get vote date
set vote date
get voted user
set voted user
get room poll
set room poll
get id
set id
is super moderator
set super moderator
get user
set user
get room id
set room id
get id
set id
get room id
set room id
get file
set file
get wb idx
set wb idx
get group
set group
get room
set room
get id
set id
get id
get
get
get creator
set creator
get created
set created
get question
set question
get answers
set answers
get id
set id
get type
set type
get room
set room
is archived
set archived
get name
set name
get id
set id
get type
set type
get inserted
set inserted
get inserted by
set inserted by
get user id
set user id
get stream id
set stream id
get room id
set room id
get use rip
set use rip
get scope name
set scope name
get inserted
set inserted
get updated
set updated
is deleted
set deleted
get id
set id
get comment
set comment
get duration
set duration
get record start
set record start
get record end
set record end
is interview
set interview
get status
set status
set notified
get file name
get id
set id
get user
set user
get appoi ntment status
set appoi ntment status
get appoi ntment
set appoi ntment
get inv itation
set inv itation
is con nected event
set con nected event
get id
get
get
get id
set id
get owner
set owner
get title
set title
get location
set location
get start
start cal endar
set start
get end
end cal endar
set end
get des cription
set des cription
get reminder
set reminder
get is weekly
set is weekly
get is monthly
set is monthly
get is yearly
set is yearly
get is daily
set is daily
get meeting mem bers
set meeting mem bers
get room
set room
get ical id
set ical id
get language id
set language id
is password protected
set password protected
get password
set password
is con nected event
set con nected event
is reminder email send
set reminder email send
get cal endar
set cal endar
get href
set href
get etag
set etag
to string
get id
set id
get title
set title
get href
set href
get token
set token
get sync type
set sync type
get owner
set owner
to string
get id
set id
get name
set name
get hash
set hash
get parent id
set parent id
get room id
set room id
get owner id
set owner id
get inserted by
set inserted by
get width
set width
get height
set height
get type
set type
get log
set log
get file name
get file
get group id
set group id
get count
set count
is read only
set read only
exists
exists
hash code
accept
to string
get id
set id
get size
set size
get ext ernal id
set ext ernal id
get version
get rev ision
get build date
get message
set message
get type
set type
get object name
set object name
get records
set records
get result
set result
get error key
set error key
get object name
set object name
get records
set records
get result
set result
get error key
set error key
get login
set login
get first name
set first name
get last name
set last name
get profile picture url
get email
set email
get ext ernal id
set ext ernal id
get ext ernal type
set ext ernal type
to string
list
get id
set id
get first name
set first name
get last name
set last name
get rights
set rights
get login
set login
get language id
set language id
get address
set address
get time zone id
set time zone id
get type
set type
get password
set password
get ext ernal id
set ext ernal id
get ext ernal type
set ext ernal type
from string
to string
get
get id
set id
get file id
set file id
get wb idx
set wb idx
get
get
get
get id
set id
get name
set name
get comment
set comment
get type
set type
get cap acity
set cap acity
is appoi ntment
set appoi ntment
get confno
set confno
is demo
set demo
get demo time
set demo time
is moderated
set moderated
is allow user questions
set allow user questions
is allow recording
set allow recording
is audio only
set audio only
get hidden elements
set hidden elements
is public
set public
get ext ernal id
set ext ernal id
get ext ernal type
set ext ernal type
get redirect url
set redirect url
is closed
set closed
get files
set files
list
from string
to string
get id
set id
get created
set created
get zoom
set zoom
get zoom mode
set zoom mode
clear
put
get
con tains
list
is empty
get name
set name
get slide
set slide
get width
set width
get height
set height
save
get room id
set room id
get recording id
set recording id
is moderator
set moderator
is show audio video test
set show audio video test
is allow same urlm ul tiple times
set allow same urlm ul tiple times
is allow recording
set allow recording
to string
get email
get first name
get last name
get message
get subject
get room id
is password protected
get password
get valid
get valid from
get valid to
get language id
set language id
get room id
set room id
add
get
count
get white boards
set white boards
update
get uid
get active wb
set active wb
get id
set id
get name
set name
get hash
set hash
get room id
set room id
get status
set status
is interview
set interview
get start
set start
get end
set end
get width
set width
get height
set height
get owner id
set owner id
list
get user home size
set user home size
get public file size
set public file size
get id
set id
get title
set title
get location
set location
get start
set start
get end
set end
get des cription
set des cription
get owner
set owner
get inserted
set inserted
get updated
set updated
is deleted
set deleted
get reminder
set reminder
get room
set room
get ical id
set ical id
get meeting mem bers
set meeting mem bers
get language id
set language id
is password protected
set password protected
is con nected event
set con nected event
is reminder email send
set reminder email send
list
get password
set password
to string
get id
set id
get user
set user
get
to string
get id
set id
get name
set name
get hash
set hash
get parent id
set parent id
get room id
set room id
get group id
set group id
get owner id
set owner id
get size
set size
get ext ernal id
set ext ernal id
get ext ernal type
set ext ernal type
get type
set type
get width
set width
get height
set height
list
get user home
set user
get room home
set room
get user home size
set user home size
get room home size
set room home size
get
count
count
re set sending status
re set sending status
update
delete
delete
update cluster addresses
force get
get bool
get long
get int
get string
get
count
count
update
delete
reload max upload
reload crypt
reload base url
reload sip enabled
reload default lang
reload audio rate
reload audio bit rate
get
delete global
delete room
delete user
get lang file
upload
get labels
get labels
get
get
count
count
count
update
update
delete
delete
update
create
create
check
clear session table
update
get
count
count
delete
get
get active
get
count
delete
add private message folder
add private message folder obj
get
update
delete
count
count
get
update
set search
update read status
delete
get by room
count
count
delete
get
get
get
get lim ited
delete
get
count
count
count
update
delete
add
delete
count
get contact requests by user and status
get
get
update contact status
get add itional join
set add itional params
count
count
count users
update
re set password
update
get
delete
get
check login
check email
select max from users with search
get contact
get contact
get contact
get contact
search count user profile
get by expired hash
update
delete
get
get
get
count
count
get public rooms
get sip rooms
get group rooms
get sip num ber
delete
get files
get groups
get
update
get
get by hash
get root by public
get root by owner
get by room id
get expiring
get by parent
re set pro cessing status
get
get
get by user
get go ogle cal endar s
update
delete
update
get
get any
get
update
delete
search by title
get by room
get by room
get
get by owner
get by group
get by group
get by parent
get by parent
get by hash
get
get
get
delete
re name
get
get own size
get room size
get size
get all time zones
get driver
set driver
get url
set url
get login
set login
get password
set password
get db type
set db type
to string
get zone id
get date
get date
get zone date time
get date
get date time
get dir
get upload files dir
get upload profiles dir
get upload profiles user dir
get upload profiles user dir
get group logo dir
get default profile picture
get user dashboard
get upload import dir
get upload backup dir
get upload room dir
get upload wml dir
get streams hibernate dir
get recording
get streams sub dir
get name
get public cli parts dir
get public emotions dir
append suffix
get new file
get new dir
get human size
get human size
get input stream
get output stream
get content type
get name
is valid
get app lication name
set app lication name
get room set tings
set room set tings
get crypt class name
set crypt class name
get ext process ttl
set ext process ttl
is init com plete
set init com plete
get wicket app lication name
set wicket app lication name
get max upload size
set max upload size
get base url
set base url
is sip enabled
set sip enabled
get ga code
set ga code
get default lang
set default lang
get audio rate
set audio rate
get audio bit rate
set audio bit rate
get default time zone
set default time zone
get version
get rev ision
get build date
get line
get key
get date by mili sec onds
get date with time by mili sec onds
get date with time by mili sec onds with zone
get export date
parse import date
valid date
valid date
get date with time by mili sec onds and time 0	zone
get time for stream id
parse date
parse date by separator
parse date with hour
create doc ument
create root
create root
to xml
to xml
get accept attr
is office
is prese ntati on
is pdf
is image
is chart
is as is
get name
get ext
get mime
entry
re set
hash
hash
add
has error
get log message
size
get jobs
get com mand
get out
get com mand
get process
get exception
set exception
get error
get exit code
set exit code
get progress
set progress
get major
set major
get minor
set minor
get micro
set micro
get
compare to
hash code
equals
to string
get color
init
set color
process ellipse
get file id
import long type
convert old prese ntati on
get progress
add cfg
load config uration
check installed
load all
get password
set password
get app name
set app name
get user name
set user name
get email
set email
get group
set group
is allow front end register
set allow front end register
is create default objects
set create default objects
get time zone
set time zone
get crypt class name
set crypt class name
get smtp port
set smtp port
get smtp server
set smtp server
get mail auth name
set mail auth name
get mail auth pass
set mail auth pass
get mail referer
set mail referer
is mail use tls
set mail use tls
get doc dpi
set doc dpi
get doc quality
set doc quality
get image magic path
set image magic path
get ffm peg path
set ffm peg path
get sox path
set sox path
get office path
set office path
get default lang id
set default lang id
is send email at register
set send email at register
get url feed
set url feed
get url feed
set url feed
is send email with verficati on code
set send email with verficati on code
is sip enable
set sip enable
get sip room prefix
set sip room prefix
get sip exten context
set sip exten context
is reply to org aniz er
set reply to org aniz er
get base url
set base url
cleanup
get parent
get size total
get human total
get group
set group
is optional
set optional
set optional
get order
set order
get help prefix
set help prefix
set help prefix
get import unit
get backup unit
cleanup
list
list
get user id by profile
get code
get con nection prop erties
get con nection prop erties
update url
get prop from persistence
cleanup
get size invalid
get human invalid
get size deleted
get human deleted
get missing
usage
handle error
drop db
drop db
get log impl
run schema tool
get req options
get req options string
value of ignore case
set index maint enance
set index maint enance
get total pages
get total elements
map
new listable page
new listable page
has content
has next
has pre vious
get content
get num ber
get sort
get total elements
get total pages
iterator
map
has content
has next
has pre vious
is first
is last
get content
get num ber
get num ber of elements
get size
get sort
iterator
map
next pageable
pre vious pageable
get total elements
get total pages
map
has next
has pre vious
get content
get num ber
get sort
next pageable
pre vious pageable
map
as set
null safe col lection
null safe list
null safe map
null safe set
sub list
dereference bean
null or equals
null safe equals
is client
is peer
close cache
close client cache
get cache
get client cache
resolve gem fire cache
new illegal argument exception
new illegal argument exception
new illegal state exception
new illegal state exception
new runtime exception
new runtime exception
new unsuppo rted operation exception
new unsuppo rted operation exception
for mat
as array
default if empty
get first
get first
insert
is empty
length
null safe array
remove
sort
configure durable client
is not con nected
get distr ibuted system
get distr ibuted system
get locator
create
from
get object
get object type
is singleton
add
add
set prop erty
set prop erty
set prop erty
set prop erty if not default
unset prop erty
is val uable
build
get data policy
is heap lru
is local
is overflow
is persistent
is proxy
after prop erties set
apply cache server configure rs
apply cache server configure rs
apply cache server configure rs
resolve cache
add cache server
post process
get comp osite cache server configurer
get object
get object type
is running
is auto startup
get phase
destroy
start
stop
stop
set auto startup
set bind address
set cache
set cache server
set cache server configure rs
set cache server configure rs
set host name for clients
set list eners
set load poll int erval
set max con nections
set max message count
set max threads
set max time between pings
set message time to live
set notify by sub scription
set port
set server groups
set server load probe
set socket buffer size
set sub scription cap acity
set sub scription disk store
get sub scription eviction policy
set sub scription eviction policy
init
configure this
configure this
new bean configurer
new bean configurer
assert ini tialized
assert un ini tialized
is ini tialized
is not ini tialized
init
do init
null safe get param eters
set param eters
on app lication event
destroy
new bean factory locator
new bean factory locator
resolve bean factory
resolve single bean factory
unregister aliases
after prop erties set
resolve and ini tialize bean names with aliases
destroy
use bean factory
use bean factory
set bean factory
get bean factory
set bean name
get ass ociated bean name
get ass ociated bean name with aliases
with bean name
new bean factory ref erence
get
release
create cache
create param eters
gem fire name
new spring context boot strapping ini tialize r
get bean factory
set bean factory key
get bean factory key
locate bean factory
locate bean factory
set bean class loader
get bean class loader
set bean factory
get bean factory
set bean name
get bean name
is singleton
log debug
log info
log warning
log error
get app lication context
notify on existing context re freshed event
register
register
unregister
unregister
is con figurable
create app lication context
init app lication context
refresh app lication context
set class loader
null safe get app lication context id
on app lication event
from
parse
parse digits
parse port
is valid port
to inet socket address
clone
compare to
hash code
to string
from
from
from
parse
add
add
add
clear
find by
find by
find one
find one
get
set
is empty
iterator
size
to array
to inet socket addresses
to string
assert con verted
set as text
get function annotated method
resolve function arguments
is array
to object array
get arguments
resolve function arguments
get function annotated method
is pdx serializer confi gured
is des erialization neces sary
is on class path
function annotated method has param eter of type
set functions
get object
get object type
is singleton
set batch size
set ha
is ha
set has result
has result
get id
set optimize for write
optimize for write
execute
new meta data instance
get filter arg pos ition
get exe cution
new meta data instance
get exe cution
set function id
execute
set args
set function
set function id
set result collector
set timeout
get keys
set keys
get keys
get exe cution
get exe cution
get object type
is singleton
get ann otation type
get function exe cution interface
get filter
get source
get include filters
get exclude filters
